rc2_2_4

VEHICLE
NUMBER     CAPACITY
  50         1000

CUSTOMER
CUST NO.  XCOORD.    YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME   RELEASE DATE
  107     100         99         17       1196       1316         10        823
  108     123        112         20        387        507         10          0
  109     119        130         20        612        732         10          0
  110      92         22         18          0       2473         10       1248
  111     137          7         40        623        743         10          0
  112     121        124         21        599        719         10          0
  113      34        104         10          0       2476         10       1248
  114     121        110         30          0       2461         10       1248
  115      56        139         18       1239       1359         10        823
  116     106         10         13          0       2456         10       1248
  117     125        108         20          0       2459         10       1248
  118      21        115         10          0       2459         10       1248
  119     110         66         10          0       2485         10       1248
  120      36         38          5          0       2479         10       1248
  121      56        129         21          0       2465         10       1248
  122       4         30         40          0       2448         10       1248
  123       8        138         10          0       2433         10       1248
  124      88         35         20          0       2486         10       1248
  125     116        132         10          0       2448         10       1248
  126     113         45          4          0       2476         10       1248
  127      28        107         20          0       2470         10       1248
  128     115        134         30        296        416         10          0
  129     116         83         30          0       2478         10       1248
  130      57         59         10          0       2508         10       1248
  131      89         39         23          0       2489         10       1248
  132      59         52         20        328        448         10          0
  133     112         71         20        189        309         10          0
  134      35         99         20          0       2480         10       1248
  135      23         39         20          0       2469         10       1248
  136      84         39         20          0       2491         10       1248
  137      19        120         16       1045       1165         10          0
  138      20         39         10          0       2467         10       1248
  139      90        104         20          0       2486         10       1248
  140      66         91         16          0       2504         10       1248
  141       4         44         24          0       2455         10       1248
  142      78         63         19          0       2515         10       1248
  143      92        107         30          0       2482         10       1248
  144      37        138          5        839        959         10          0
  145     120         14         20          0       2450         10       1248
  146      33          0         20          0       2446         10       1248
  147     113         71         10          0       2482         10       1248
  148     112         13         27          0       2455         10       1248
  149      41         36         13          0       2481         10       1248
  150      64         61         20          0       2515         10       1248
  151     121        134         20          0       2444         10       1248
  152     103         44         12        108        228         10          0
  153      67         55         10          0       2510         10       1248
  154      86         80         21          0       2507         10       1248
  155      64        132          8        230        350         10          0
  156      93         36         20        148        268         10          0
  157     115        124         11          0       2455         10       1248
  158     103         82         27       1305       1425         10        823
  159      18         38         30          0       2464         10       1248
  160     122        131         20          0       2445         10       1248
  161     107         63         30          0       2488         10       1248
  162      48         47         19          0       2494         10       1248
  163      62         58         20          0       2511         10       1248
  164       0         27         30          0       2443         10       1248
  165     118        114         10          0       2460         10       1248
  166      91         95         20          0       2493         10       1248
  167     113         35          9        202        322         10          0
  168     119        139         20        362        482         10          0
  169     104         54         13        210        330         10          0
  170      15          4         23        403        523         10          0
  171      59         56         20          0       2508         10       1248
  172      21         44         20          0       2470         10       1248
  173     100        106         10          0       2479         10       1248
  174      47         83          1          0       2499         10       1248
  175      34         72         21          0       2489         10       1248
  176      32        106         10        536        656         10          0
  177     109        131         20          0       2453         10       1248
  178      89         24         15          0       2476         10       1248
  179      97         28         20          0       2476         10       1248
  180      86         37         10          0       2489         10       1248
  181       1         34         20          0       2448         10       1248
  182     103         69         30          0       2492         10       1248
  183      98         31         20          0       2477         10       1248
  184     103         34         30          0       2477         10       1248
  185      13         48         15          0       2464         10       1248
  186      22         38         20          0       2468         10       1248
  187      61         59         20        542        662         10          0
  188      94        105         10        469        589         10          0
  189     118        131         20          0       2448         10       1248
  190     108         30         18          0       2470         10       1248
  191      36        105         20          0       2477         10       1248
  192     133        130         13          0       2438         10       1248
  193      15         18         10          0       2450         10       1248
  194     103         86         19          0       2489         10       1248
  195     107         77         34          0       2488         10       1248
  196      99         34          9          0       2479         10       1248
  197      17         43         10          0       2466         10       1248
  198     140         36          1          0       2448         10       1248
  199      26        105         40        209        329         10          0
  200      60         23         16          0       2477         10       1248
