c2_2_4

VEHICLE
NUMBER     CAPACITY
  50          700

CUSTOMER
CUST NO.  XCOORD.    YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME   RELEASE DATE
   48     116         10         20          0       3433         90       1634
   49      57         77         20          0       3494         90       1695
   50      29         36         20          0       3455         90       1656
   51      90         91         10          0       3479         90       1680
   52      62         73         20       3070       3230         90       1431
   53       6        121         20          0       3427         90       1628
   54     105         49         10       2324       2484         90        685
   55      28        115         10          0       3447         90       1648
   56       4        137         30          0       3414         90       1615
   57      11        100         20        933       1093         90          0
   58      67         84         30       2877       3037         90       1238
   59      23         22         20          0       3441         90       1642
   60      41         64         20          0       3479         90       1680
   61      56         56         40          0       3489         90       1690
   62      80         40         20          0       3477         90       1678
   63      60         66         30        223        383         90          0
   64      16         90         20          0       3451         90       1652
   65     104         82         30          0       3472         90       1673
   66      64         78         10          0       3498         90       1699
   67      47         36         20         41        201         90          0
   68      46         80         20       3322       3482         90       1683
   69      86        124         20          0       3452         90       1653
   70      48         72         20          0       3486         90       1687
   71     121          9         10          0       3429         90       1630
   72      60         52         20          0       3488         90       1689
   73      25         46         20       1313       1473         90          0
   74      26         15         20          0       3438         90       1639
   75      98        116         30          0       3455         90       1656
   76      66        131         10          0       3447         90       1648
   77      15         30         20        925       1085         90          0
   78      66        117         30          0       3461         90       1662
   79     111         70         20       2710       2870         90       1071
   80     123         19         20          0       3435         90       1636
   81      17         18         30       2191       2351         90        552
   82      57         87         10          0       3487         90       1688
   83     102         33         30       2987       3147         90       1348
   84       7        113         10       1421       1581         90          0
   85      37        115         20          0       3453         90       1654
   86      17         25         10          0       3439         90       1640
   87      83        105         30          0       3471         90       1672
   88      51        115         10       2607       2767         90        968
   89      96         55         20          0       3478         90       1679
   90     112          2         20          0       3429         90       1630
   91     116         23         20          0       3443         90       1644
   92      57         70         10       2023       2183         90        384
   93      15         23         30          0       3436         90       1637
   94      45         68         30          0       3483         90       1684
   95      19         41         10       2986       3146         90       1347
   96      38         16         10          0       3446         90       1647
   97      81        135         20          0       3443         90       1644
   98      62        128         20          0       3450         90       1651
   99      49         70         20          0       3487         90       1688
  100      24         19         10          0       3440         90       1641
  101     119         20         10       2395       2555         90        756
  102      62        125         30        620        780         90          0
  103      29         10         30          0       3436         90       1637
  104      13         80         30          0       3451         90       1652
  105      65         73         10          0       3503         90       1704
  106     109         25         10          0       3449         90       1650
  107      91         71         10          0       3487         90       1688
  108      47         57         30          0       3482         90       1683
  109       9         42         20       2689       2849         90       1050
  110      96         23         30        177        337         90          0
  111      26        102         40          0       3454         90       1655
  112       4         15         20          0       3423         90       1624
  113       3         98         10       1031       1191         90          0
  114      35         88         20          0       3469         90       1670
  115      18        107         10          0       3445         90       1646
  116      95         68         20        821        981         90          0
  117      58         85         10       2310       2470         90        671
  118      11         23         10          0       3433         90       1634
  119      61        107         10          0       3470         90       1671
  120       3         17         10       2483       2643         90        844
  121      26        104         10          0       3453         90       1654
  122      74         56         10          0       3494         90       1695
  123      24        105         10       2118       2278         90        479
  124      30        106         30       2305       2465         90        666
  125       4         33         20          0       3433         90       1634
  126     106          0         10          0       3430         90       1631
  127     120         10         20          0       3430         90       1631
  128     106          5         30          0       3434         90       1635
  129      30         58         20       3096       3256         90       1457
  130       9          9         10       2293       2453         90        654
  131       7         92         20       1128       1288         90          0
  132      50         29         10          0       3463         90       1664
  133      46         52         10          0       3478         90       1679
  134      70        110         30          0       3468         90       1669
  135      37        111         20          0       3456         90       1657
  136      75         64         20          0       3501         90       1702
  137      20         93         10          0       3453         90       1654
  138      94          1         10          0       3435         90       1636
  139      41         12         10          0       3444         90       1645
  140      20        109         10          0       3445         90       1646
  141      28         14         20       1907       2067         90        384
  142      87         63         30          0       3490         90       1691
  143     101          4         10          0       3436         90       1637
  144      80         22         10          0       3459         90       1660
  145     117         10         10          0       3432         90       1633
  146     103         33         10          0       3459         90       1660
  147     104         51         20          0       3470         90       1671
  148     103         19         30          0       3448         90       1649
  149       7         52         20          0       3443         90       1644
  150      73        119         30       1487       1647         90          0
  151      79        128         30          0       3450         90       1651
  152      10         50         20          0       3445         90       1646
  153      26         23         50          0       3444         90       1645
  154      95        103         20          0       3467         90       1668
  155     101         59         30       1533       1693         90          0
  156     113         67         20       2616       2776         90        977
  157      25         94         10          0       3457         90       1658
  158     120         20         20          0       3438         90       1639
  159     105         26         30          0       3452         90       1653
  160      59         77         20          0       3495         90       1696
  161     116         34         20          0       3450         90       1651
  162      45         71         10          0       3483         90       1684
  163      86        109         10          0       3466         90       1667
  164      15         96         10          0       3448         90       1649
  165      64         88         30       2782       2942         90       1143
  166      60        115         20          0       3462         90       1663
  167      63        100         10          0       3478         90       1679
  168      94        104         30          0       3467         90       1668
  169       8        102         10       1228       1388         90          0
  170      64         89         10       2691       2851         90       1052
  171      61         66         10        132        292         90          0
  172      95        121         10          0       3452         90       1653
  173      47         63         30          0       3484         90       1685
  174      19         96         10          0       3451         90       1652
  175     103         55         20          0       3472         90       1673
  176      36         94         30          0       3467         90       1668
  177      75        103         20          0       3475         90       1676
  178      65         80         10          0       3497         90       1698
  179      94         56         30          0       3481         90       1682
  180      18        123         20          0       3434         90       1635
  181      92        123         10       2094       2254         90        479
  182      12         31         20          0       3439         90       1640
  183     106         81         20          0       3471         90       1672
  184      98         28         10          0       3458         90       1659
  185      14        133         30       1818       1978         90        384
  186     101         32         20          0       3459         90       1660
  187      25         66         10          0       3463         90       1664
  188      78         61         40          0       3496         90       1697
  189     123         64         20          0       3455         90       1656
  190     126         20         20          0       3433         90       1634
  191      72        117         10          0       3461         90       1662
  192      10        105         20          0       3439         90       1640
  193     128          0         10          0       3418         90       1619
  194     130         16         30          0       3428         90       1629
  195     114         63         10          0       3464         90       1665
  196      80         63         20          0       3496         90       1697
  197     113         36         10          0       3454         90       1655
  198      15         94         30        268        428         90          0
  199     129         77         10          0       3449         90       1650
  200      85         85         20          0       3487         90       1688
